icd_code,n,d,rate
N8500,0,1,0.0
N882,0,1,0.0
N888,0,1,0.0
N898,0,67,0.0
N899,0,3,0.0
N904,0,3,0.0
N907,0,1,0.0
N9089,0,2,0.0
N909,0,1,0.0
N912,0,4,0.0
N920,1,26,0.038461538461538464
N921,0,16,0.0
N926,0,3,0.0
N930,0,2,0.0
N938,3,184,0.016304347826086956
N939,0,165,0.0
N946,0,26,0.0
N94819,1,2,0.5
N9489,0,3,0.0
N950,0,8,0.0
N952,0,2,0.0
N981,0,3,0.0
N99512,0,2,0.0
N99518,0,3,0.0
N99522,0,3,0.0
N99528,0,5,0.0
N99538,1,1,1.0
N9971,0,1,0.0
N99820,0,11,0.0
N99821,0,1,0.0
N99840,0,1,0.0
N9989,0,2,0.0
O001,0,3,0.0
O0010,0,2,0.0
O00101,0,1,0.0
O008,0,1,0.0
O0080,0,15,0.0
O009,0,9,0.0
O0090,0,15,0.0
O021,0,29,0.0
O029,0,1,0.0
O031,0,6,0.0
O0334,0,1,0.0
O034,0,49,0.0
O036,0,4,0.0
O039,0,50,0.0
O045,0,1,0.0
O046,0,3,0.0
O0480,0,1,0.0
O0481,0,1,0.0
O0489,1,3,0.3333333333333333
O074,0,2,0.0
O080,0,1,0.0
O081,0,1,0.0
O0932,0,1,0.0
O09811,0,1,0.0
O132,0,1,0.0
O135,0,1,0.0
O1490,0,1,0.0
O1495,0,1,0.0
O200,1,101,0.009900990099009901
O208,0,21,0.0
O209,0,80,0.0
O210,3,76,0.039473684210526314
O211,1,11,0.09090909090909091
O218,0,2,0.0
O219,0,5,0.0
O2243,0,2,0.0
O2301,1,3,0.3333333333333333
O2311,0,1,0.0
O2340,0,1,0.0
O2341,0,16,0.0
O2342,0,7,0.0
O23591,0,2,0.0
O23592,0,2,0.0
O24011,0,1,0.0
O24112,0,1,0.0
O24414,1,1,1.0
O2631,0,1,0.0
O26611,0,1,0.0
O26851,0,6,0.0
O26852,0,1,0.0
O26891,3,184,0.016304347826086956
O26892,1,120,0.008333333333333333
O26893,1,39,0.02564102564102564
O26899,0,32,0.0
O2690,0,1,0.0
O2691,0,3,0.0
O2693,0,2,0.0
O30001,1,3,0.3333333333333333
O3411,0,1,0.0
O3412,0,1,0.0
O34591,0,1,0.0
O3481,0,2,0.0
O3482,0,1,0.0
O359XX0,0,1,0.0
O368120,0,3,0.0
O368130,0,4,0.0
O4412,0,1,0.0
O4431,0,1,0.0
O468X1,0,3,0.0
O4690,0,1,0.0
O4691,1,23,0.043478260869565216
O4692,0,3,0.0
O4693,1,1,1.0
O6002,0,1,0.0
O6003,0,1,0.0
O721,0,3,0.0
O722,0,5,0.0
O8620,0,2,0.0
O8629,0,1,0.0
O864,0,1,0.0
O871,0,2,0.0
O872,0,4,0.0
O900,0,1,0.0
O902,0,1,0.0
O9089,2,24,0.08333333333333333
O91112,0,1,0.0
O9112,0,1,0.0
O9113,0,1,0.0
O9122,0,1,0.0
O9123,0,5,0.0
O9229,0,1,0.0
O9279,0,1,0.0
O98311,0,1,0.0
O98511,0,4,0.0
O98513,0,1,0.0
O98712,0,1,0.0
O98811,0,1,0.0
O98812,0,2,0.0
O99345,0,1,0.0
O99412,0,1,0.0
O99511,0,1,0.0
O99513,0,1,0.0
O99613,0,1,0.0
O99619,0,1,0.0
O9989,0,5,0.0
O9A213,1,3,0.3333333333333333
Q02,0,1,0.0
Q048,0,1,0.0
Q181,0,2,0.0
Q203,0,1,0.0
Q231,0,1,0.0
Q431,0,1,0.0
Q446,0,1,0.0
Q453,0,1,0.0
Q549,0,1,0.0
Q628,0,1,0.0
Q796,0,7,0.0
Q7960,0,2,0.0
Q8500,0,1,0.0
Q8502,0,1,0.0
Q8503,0,1,0.0
Q851,0,1,0.0
Q8740,0,1,0.0
Q8901,0,1,0.0
Q893,0,1,0.0
Q909,0,3,0.0
R000,4,273,0.014652014652014652
R001,1,64,0.015625
R002,7,861,0.008130081300813009
R008,1,8,0.125
R011,0,2,0.0
R030,1,10,0.1
R040,5,264,0.01893939393939394
R041,0,1,0.0
R042,2,58,0.034482758620689655
R05,13,852,0.015258215962441314
R0600,16,884,0.01809954751131222
R0602,4,315,0.012698412698412698
R0603,0,1,0.0
R0609,0,4,0.0
R062,0,33,0.0
R064,0,9,0.0
R066,1,21,0.047619047619047616
R0681,0,2,0.0
R0682,0,2,0.0
R0683,0,1,0.0
R0689,0,2,0.0
R069,0,2,0.0
R070,0,13,0.0
R071,0,17,0.0
R072,0,103,0.0
R0781,2,99,0.020202020202020204
R0789,15,1587,0.00945179584120983
R079,39,3083,0.01265001621796951
R0901,0,1,0.0
R0902,2,21,0.09523809523809523
R091,0,11,0.0
R092,0,1,0.0
R0981,0,38,0.0
R0982,0,2,0.0
R0989,2,117,0.017094017094017096
R1010,4,75,0.05333333333333334
R1011,12,621,0.01932367149758454
R1012,4,274,0.014598540145985401
R1013,20,1158,0.017271157167530225
R102,3,365,0.00821917808219178
R1030,9,550,0.016363636363636365
R1031,13,1253,0.010375099760574621
R1032,14,892,0.01569506726457399
R1033,1,139,0.007194244604316547
R10811,0,4,0.0
R10812,0,1,0.0
R10813,0,5,0.0
R10814,0,6,0.0
R10815,0,2,0.0
R10816,0,7,0.0
R10819,0,7,0.0
R1084,2,77,0.025974025974025976
R109,62,2363,0.026237833262801522
R110,9,365,0.024657534246575342
R1110,6,250,0.024
R1111,2,157,0.012738853503184714
R1112,0,4,0.0
R1115,0,1,0.0
R112,31,1113,0.027852650494159928
R12,0,2,0.0
R130,0,1,0.0
R1310,2,93,0.021505376344086023
R1319,0,12,0.0
R140,0,59,0.0
R142,0,4,0.0
R152,0,1,0.0
R159,2,10,0.2
R160,0,4,0.0
R161,0,1,0.0
R17,1,12,0.08333333333333333
R188,1,5,0.2
R1900,1,1,1.0
R1903,1,2,0.5
R1904,0,5,0.0
R1905,0,1,0.0
R1909,1,11,0.09090909090909091
R1912,0,1,0.0
R195,0,17,0.0
R197,20,968,0.02066115702479339
R198,0,2,0.0
R200,10,489,0.02044989775051125
R201,0,1,0.0
R202,0,170,0.0
R203,0,2,0.0
R208,1,102,0.00980392156862745
R209,0,2,0.0
R21,3,554,0.005415162454873646
R220,2,121,0.01652892561983471
R221,1,36,0.027777777777777776
R222,0,10,0.0
R2231,0,1,0.0
R2232,0,3,0.0
R2233,0,1,0.0
R2241,0,2,0.0
R2242,0,3,0.0
R2243,0,1,0.0
R229,0,12,0.0
R230,0,3,0.0
R232,0,6,0.0
R233,0,11,0.0
R234,0,3,0.0
R238,0,21,0.0
R250,0,1,0.0
R251,1,49,0.02040816326530612
R252,1,40,0.025
R253,0,12,0.0
R259,0,2,0.0
R260,0,2,0.0
R261,0,1,0.0
R262,4,52,0.07692307692307693
R2681,1,37,0.02702702702702703
R2689,0,19,0.0
R269,0,7,0.0
R270,0,7,0.0
R290,0,2,0.0
R295,0,1,0.0
R29810,0,28,0.0
R300,2,254,0.007874015748031496
R310,0,15,0.0
R3129,0,3,0.0
R319,9,321,0.028037383177570093
R32,0,19,0.0
R330,0,2,0.0
R338,0,25,0.0
R339,8,308,0.025974025974025976
R34,1,4,0.25
R350,0,48,0.0
R351,0,3,0.0
R358,0,2,0.0
R361,0,8,0.0
R369,0,13,0.0
R3911,0,1,0.0
R3915,0,15,0.0
R3919,0,1,0.0
R39198,0,6,0.0
R3982,0,1,0.0
R3989,0,2,0.0
R400,0,15,0.0
R401,0,2,0.0
R4020,0,9,0.0
R410,2,72,0.027777777777777776
R411,0,3,0.0
R413,0,12,0.0
R4181,0,1,0.0
R4182,21,526,0.039923954372623575
R4183,0,1,0.0
R41840,0,2,0.0
R4189,0,1,0.0
R419,0,8,0.0
R42,24,1544,0.015544041450777202
R431,0,1,0.0
R438,0,1,0.0
R439,0,1,0.0
R440,0,25,0.0
R441,0,9,0.0
R442,0,2,0.0
R443,0,4,0.0
R451,4,98,0.04081632653061224
R454,0,1,0.0
R457,0,1,0.0
R4581,0,2,0.0
R45850,0,9,0.0
R45851,6,237,0.02531645569620253
R4701,0,19,0.0
R4702,0,2,0.0
R471,0,13,0.0
R4781,0,29,0.0
R4789,0,7,0.0
R479,0,2,0.0
R490,0,5,0.0
R498,0,1,0.0
R502,0,3,0.0
R5081,0,2,0.0
R5082,0,11,0.0
R5083,0,1,0.0
R509,19,652,0.029141104294478526
R51,41,2634,0.015565679574791193
R52,0,8,0.0
R531,29,669,0.043348281016442454
R5381,3,62,0.04838709677419355
R5383,4,253,0.015810276679841896
R55,9,1499,0.00600400266844563
R569,1,150,0.006666666666666667
R570,0,1,0.0
R58,1,8,0.125
R590,0,29,0.0
R591,0,28,0.0
R599,0,5,0.0
R600,1,116,0.008620689655172414
R601,0,2,0.0
R609,1,23,0.043478260869565216
R61,0,15,0.0
R6250,0,2,0.0
R627,1,7,0.14285714285714285
R630,1,10,0.1
R631,0,2,0.0
R634,0,13,0.0
R635,0,2,0.0
R638,0,1,0.0
R6521,1,1,1.0
R682,1,5,0.2
R6881,0,1,0.0
R6883,1,16,0.0625
R6884,1,76,0.013157894736842105
R6889,0,9,0.0
R7303,0,28,0.0
R739,1,11,0.09090909090909091
R740,1,34,0.029411764705882353
R748,1,5,0.2
R7611,0,10,0.0
R7881,0,5,0.0
R791,0,51,0.0
R7981,0,1,0.0
R7989,1,24,0.041666666666666664
R808,0,1,0.0
R809,0,1,0.0
R8271,1,5,0.2
R8290,0,6,0.0
R8299,0,2,0.0
R835,0,1,0.0
R838,0,1,0.0
R855,0,1,0.0
R860,0,1,0.0
R871,2,30,0.06666666666666667
R911,0,7,0.0
R918,0,17,0.0
R921,0,1,0.0
R930,0,10,0.0
R931,0,3,0.0
R935,0,5,0.0
R937,0,3,0.0
R938,0,10,0.0
R9389,0,1,0.0
R9431,0,37,0.0
R9439,0,3,0.0
R944,0,4,0.0
R945,0,3,0.0
S0001XA,0,12,0.0
S0003XA,0,37,0.0
S0006XA,0,1,0.0
S0011XA,0,9,0.0
S0012XA,0,18,0.0
S00211A,0,4,0.0
S00212A,0,8,0.0
S0030XA,0,1,0.0
S0031XA,0,24,0.0
S0033XA,0,9,0.0
S0033XD,0,1,0.0
S0037XA,0,1,0.0
S00411A,0,1,0.0
S00412A,0,2,0.0
S00432A,0,1,0.0
S00451A,0,1,0.0
S00511A,0,10,0.0
S00512A,0,1,0.0
S00521A,0,1,0.0
S00522A,0,1,0.0
S00531A,0,2,0.0
S00532A,0,1,0.0
S0081XA,0,88,0.0
S0083XA,1,100,0.01
S0090XA,1,87,0.011494252873563218
S0090XD,0,1,0.0
S0091XA,0,1,0.0
S0093XA,0,2,0.0
S0101XA,1,163,0.006134969325153374
S0101XD,0,8,0.0
S0101XS,0,2,0.0
S0102XA,0,1,0.0
S0103XA,0,1,0.0
S0104XA,0,1,0.0
S01111A,1,57,0.017543859649122806
S01111D,0,2,0.0
S01111S,0,2,0.0
S01112A,1,69,0.014492753623188406
S01112D,0,4,0.0
S01152A,0,1,0.0
S0121XA,0,45,0.0
S0121XD,0,2,0.0
S0125XA,0,1,0.0
S01311A,0,9,0.0
S01311D,0,1,0.0
S01312A,0,12,0.0
S01411A,0,12,0.0
S01411D,0,1,0.0
S01412A,0,20,0.0
S01412S,0,1,0.0
S01422D,0,1,0.0
S01431A,0,1,0.0
S01451A,0,2,0.0
S01511A,1,110,0.00909090909090909
S01511D,0,4,0.0
S01511S,0,1,0.0
S01512A,1,18,0.05555555555555555
S01521A,0,3,0.0
S01531A,0,1,0.0
S01551A,0,5,0.0
S0181XA,1,220,0.004545454545454545
S0181XD,0,13,0.0
S0181XS,0,1,0.0
S0182XA,0,1,0.0
S0185XA,0,2,0.0
S0191XA,0,1,0.0
S020XXA,0,2,0.0
S020XXB,0,1,0.0
S02118A,0,1,0.0
S02119A,0,2,0.0
S0219XA,1,21,0.047619047619047616
S022XXA,0,63,0.0
S022XXB,0,2,0.0
S0230XA,0,1,0.0
S0231XA,0,22,0.0
S0232XA,0,18,0.0
S023XXA,0,12,0.0
S02400A,0,2,0.0
S02401A,0,8,0.0
S02402A,0,7,0.0
S0240CA,0,6,0.0
S0240DA,1,10,0.1
S0240EA,0,4,0.0
S0240FA,1,8,0.125
S02411A,0,1,0.0
S0242XA,0,7,0.0
S0242XB,0,1,0.0
S025XXA,0,34,0.0
S02601A,0,1,0.0
S02602A,0,1,0.0
S02609A,0,1,0.0
S02612A,0,1,0.0
S02621A,0,4,0.0
S02622B,0,1,0.0
S02631A,0,3,0.0
S02642A,0,1,0.0
S0264XA,0,1,0.0
S02651A,0,1,0.0
S02671A,0,1,0.0
S0267XA,0,1,0.0
S0269XA,0,4,0.0
S0269XB,0,1,0.0
S0281XA,0,12,0.0
S0282XA,0,18,0.0
S028XXA,0,6,0.0
S0292XA,0,1,0.0
S0301XA,0,4,0.0
S0303XA,0,1,0.0
S030XXA,0,2,0.0
S032XXA,0,6,0.0
S0430XA,0,1,0.0
S0451XA,0,1,0.0
S0501XA,0,58,0.0
S0502XA,0,43,0.0
S0511XA,0,12,0.0
S0512XA,0,19,0.0
S0531XA,0,1,0.0
S0541XA,0,3,0.0
S0542XA,0,1,0.0
S0542XD,0,2,0.0
S058X1A,0,5,0.0
S058X2A,0,4,0.0
S0591XA,0,1,0.0
S0592XA,0,2,0.0
S060X0A,1,146,0.00684931506849315
S060X0D,0,3,0.0
S060X1A,0,11,0.0
S060X2A,0,1,0.0
S060X9A,0,12,0.0
S062X0A,0,1,0.0
S062X1A,0,1,0.0
S06309A,0,3,0.0
S06329A,0,1,0.0
S06359A,0,1,0.0
S06360A,0,1,0.0
S06370A,0,2,0.0
S065X0A,0,31,0.0
S065X1A,0,2,0.0
S065X9A,0,5,0.0
S066X0A,0,18,0.0
S066X1A,0,3,0.0
S066X9A,0,3,0.0
S06890A,0,6,0.0
S06891A,0,6,0.0
S06899A,0,2,0.0
S069X0A,0,3,0.0
S069X1A,0,15,0.0
S069X9A,0,28,0.0
S08812A,0,1,0.0
S0912XA,0,3,0.0
S0922XA,0,5,0.0
S098XXA,3,554,0.005415162454873646
S0990XA,4,233,0.017167381974248927
S0991XA,0,1,0.0
S0992XA,0,4,0.0
S0993XA,0,1,0.0
S1010XA,0,1,0.0
S1011XA,0,1,0.0
S1081XA,0,3,0.0
S1083XA,0,4,0.0
S1091XA,0,1,0.0
S1093XA,0,3,0.0
S1181XA,0,3,0.0
S1185XA,0,1,0.0
S1189XA,0,1,0.0
S12000A,0,3,0.0
S12001A,0,4,0.0
S12030A,0,2,0.0
S12090A,0,1,0.0
S12100A,0,6,0.0
S12101A,0,2,0.0
S12110A,0,2,0.0
S12111A,0,1,0.0
S12112A,0,1,0.0
S12120A,0,2,0.0
S12121A,0,1,0.0
S12190A,0,2,0.0
S12200A,0,2,0.0
S12201A,0,1,0.0
S12300A,1,1,1.0
S12390A,0,1,0.0
S12490A,0,2,0.0
S12500A,0,8,0.0
S12590A,1,5,0.2
S12591A,0,1,0.0
S12600A,0,2,0.0
S12690A,0,3,0.0
S128XXA,0,2,0.0
S13141A,0,1,0.0
S13161A,0,1,0.0
S134XXA,0,16,0.0
S138XXA,0,7,0.0
S139XXA,1,24,0.041666666666666664
S14101A,0,1,0.0
S14159A,0,1,0.0
S143XXA,0,2,0.0
S149XXA,0,1,0.0
S161XXA,2,269,0.007434944237918215
S162XXA,0,2,0.0
S168XXA,0,2,0.0
S1980XA,0,4,0.0
S1989XA,0,4,0.0
S199XXA,0,3,0.0
S2001XA,0,1,0.0
S20161A,0,1,0.0
S20172A,0,1,0.0
S2020XA,0,3,0.0
S20211A,0,44,0.0
S20212A,0,64,0.0
S20219A,0,28,0.0
S20221A,0,6,0.0
S20222A,0,5,0.0
S20229A,0,5,0.0
S20311A,0,1,0.0
S20312A,0,2,0.0
S20319A,0,1,0.0
S20361A,0,2,0.0
S20369A,0,2,0.0
S20412A,0,1,0.0
S20419A,0,4,0.0
S21111A,0,2,0.0
S21112A,0,4,0.0
S21112D,0,1,0.0
S21119A,0,1,0.0
S21152A,0,1,0.0
S21212A,0,3,0.0
S21312A,0,1,0.0
S22008A,0,1,0.0
S22018A,1,1,1.0
S22028A,0,2,0.0
S22029A,0,1,0.0
S22039A,0,2,0.0
S22049A,0,2,0.0
S22058A,0,2,0.0
S22059A,0,2,0.0
S22088A,0,4,0.0
S22089A,0,3,0.0
S2220XA,0,3,0.0
S2222XA,0,1,0.0
S2231XA,0,18,0.0
S2231XD,0,1,0.0
S2232XA,1,21,0.047619047619047616
S2239XA,0,1,0.0
S2241XA,1,15,0.06666666666666667
S2242XA,0,18,0.0
S2243XA,0,1,0.0
S23171A,0,1,0.0
S233XXA,0,5,0.0
S270XXA,0,4,0.0
S27322A,0,1,0.0
S27331A,0,1,0.0
S29002A,0,1,0.0
S29011A,0,12,0.0
S29012A,0,48,0.0
S29091A,0,1,0.0
S298XXA,0,23,0.0
S299XXA,0,10,0.0
S300XXA,0,32,0.0
S301XXA,0,20,0.0
S3021XA,0,1,0.0
S3022XA,0,7,0.0
S3023XA,0,1,0.0
S30810A,0,5,0.0
S30811A,0,2,0.0
S30813A,0,1,0.0
S30814A,0,1,0.0
S30820A,0,1,0.0
S30842A,0,1,0.0
S30860A,0,2,0.0
S30861A,0,1,0.0
S31010A,0,2,0.0
S31112A,0,1,0.0
S31114A,1,2,0.5
S31114D,0,1,0.0
S31119A,0,1,0.0
S31119D,0,1,0.0
S31133A,0,2,0.0
S31143A,0,1,0.0
S31159D,0,1,0.0
S3120XA,0,1,0.0
S3121XA,0,2,0.0
S3141XA,0,2,0.0
S31811A,0,2,0.0
S31811S,0,1,0.0
S31821A,0,2,0.0
S31824A,0,1,0.0
S32009A,0,2,0.0
S32018A,0,8,0.0
S32019A,0,4,0.0
S32021A,0,1,0.0
S32028A,0,2,0.0
S32029A,0,6,0.0
S32038A,0,1,0.0
S32039A,0,2,0.0
S32049A,0,3,0.0
S3210XA,0,2,0.0
S3219XA,0,2,0.0
S322XXA,0,5,0.0
S32491A,0,1,0.0
S32492D,0,1,0.0
S32511A,0,1,0.0
S32512A,0,1,0.0
S32591A,0,1,0.0
S32592A,1,3,0.3333333333333333
S33141A,0,1,0.0
S335XXA,0,10,0.0
S335XXS,0,1,0.0
S339XXA,0,1,0.0
S34101A,0,1,0.0
S36029A,0,1,0.0
S36032D,0,1,0.0
S3609XA,0,1,0.0
S36113A,1,2,0.5
S36892A,0,1,0.0
S3739XA,0,1,0.0
S37819A,0,1,0.0
S39002A,0,1,0.0
S39011A,0,4,0.0
S39012A,1,255,0.00392156862745098
S39013A,0,3,0.0
S39092A,0,1,0.0
S3981XA,0,3,0.0
S3982XA,0,15,0.0
S39840A,0,1,0.0
S3991XA,0,1,0.0
S3992XA,0,11,0.0
S40011A,0,30,0.0
S40012A,0,25,0.0
S40021A,0,4,0.0
S40022A,0,9,0.0
S40211A,0,2,0.0
S40212A,0,7,0.0
S40261A,0,3,0.0
S40262A,0,1,0.0
S40271A,0,1,0.0
S40812A,0,7,0.0
S40861A,0,4,0.0
S40862A,0,3,0.0
S40871A,0,1,0.0
S40872A,0,1,0.0
S41011A,0,1,0.0
S41012A,0,2,0.0
S41031A,0,1,0.0
S41042A,0,1,0.0
S41111A,0,1,0.0
S41112A,0,9,0.0
S41142A,0,1,0.0
S41151A,0,1,0.0
S41152A,0,1,0.0
S42001A,0,5,0.0
S42002A,1,8,0.125
S42021A,0,6,0.0
S42022A,0,9,0.0
S42031A,0,4,0.0
S42032A,0,6,0.0
S42032B,0,1,0.0
S42101A,0,2,0.0
S42102A,0,1,0.0
S42125A,0,2,0.0
S42131A,0,1,0.0
S42141A,0,1,0.0
S42142A,0,5,0.0
S42192A,0,1,0.0
S42201A,0,2,0.0
S42201K,0,1,0.0
S42202A,0,2,0.0
S42211A,0,12,0.0
S42212A,0,6,0.0
S42215A,0,2,0.0
S42251A,1,4,0.25
S42252A,0,11,0.0
S42254A,0,1,0.0
S42255A,0,3,0.0
S42291A,0,7,0.0
S42292A,0,4,0.0
S42294A,0,1,0.0
S42295A,0,1,0.0
S42301A,0,2,0.0
S42302A,0,1,0.0
S42321A,0,2,0.0
S42322A,0,1,0.0
S42332A,0,1,0.0
S42341A,0,1,0.0
S42342A,0,3,0.0
S42351A,0,2,0.0
S42352A,0,1,0.0
S42391A,0,2,0.0
S42401A,0,2,0.0
S42412A,0,1,0.0
S42441A,0,1,0.0
S42451A,0,1,0.0
S42461A,0,1,0.0
S42462A,0,1,0.0
S42491A,0,2,0.0
S42492A,0,1,0.0
S43004A,1,15,0.06666666666666667
S43005A,0,10,0.0
S43012A,0,1,0.0
S43014A,0,26,0.0
S43015A,0,26,0.0
S43025A,0,1,0.0
S43031A,0,1,0.0
S43032A,0,1,0.0
S43034A,0,2,0.0
S43035A,0,2,0.0
S43084A,0,1,0.0
S43085A,0,2,0.0
S43101A,0,10,0.0
S43102A,0,7,0.0
S43111A,0,1,0.0
S43401A,0,26,0.0
S43402A,0,13,0.0
S43421A,0,1,0.0
S43422A,0,1,0.0
S43491A,0,8,0.0
S43492A,0,7,0.0
S4352XA,0,2,0.0
S4382XA,0,1,0.0
S4402XA,0,2,0.0
S4492XA,0,1,0.0
S46001A,0,3,0.0
S46002A,0,3,0.0
S46011A,0,2,0.0
S46012A,0,2,0.0
S46091A,0,7,0.0
S46092A,0,3,0.0
S46211A,0,6,0.0
S46212A,0,2,0.0
S46291A,0,2,0.0
S46311A,0,1,0.0
S46811A,0,13,0.0
S46812A,0,22,0.0
S46911A,0,29,0.0
S46912A,0,23,0.0
S46991A,0,1,0.0
S4981XA,0,15,0.0
S4982XA,0,12,0.0
S4991XA,1,23,0.043478260869565216
S4992XA,0,19,0.0
S5000XA,0,1,0.0
S5001XA,0,27,0.0
S5002XA,0,18,0.0
S5011XA,1,13,0.07692307692307693
S5012XA,0,7,0.0
S50311A,0,7,0.0
S50312A,0,17,0.0
S50361A,0,1,0.0
S50811A,0,13,0.0
S50812A,0,13,0.0
S50812D,0,1,0.0
S50852A,0,1,0.0
S50861A,0,3,0.0
S50862A,0,2,0.0
S50871A,0,2,0.0
S50872A,0,6,0.0
S51001A,0,1,0.0
S51011A,0,13,0.0
S51011D,0,1,0.0
S51012A,0,11,0.0
S51041A,0,2,0.0
S51051A,0,1,0.0
S51811A,0,16,0.0
S51811D,0,2,0.0
S51812A,0,29,0.0
S51812D,0,1,0.0
S51822D,0,1,0.0
S51831A,0,1,0.0
S51832A,0,7,0.0
S51851A,0,8,0.0
S51852A,1,5,0.2
S52021A,0,2,0.0
S52022A,0,3,0.0
S52032A,0,1,0.0
S52042A,0,1,0.0
S52102A,0,2,0.0
S52121A,0,15,0.0
S52122A,0,8,0.0
S52124A,0,6,0.0
S52125A,0,8,0.0
S52131A,0,2,0.0
S52132A,0,2,0.0
S52134A,0,2,0.0
S52135A,0,2,0.0
S52202A,0,1,0.0
S52271A,0,1,0.0
S52291A,0,1,0.0
S52292A,0,2,0.0
S52372A,0,1,0.0
S52391A,0,1,0.0
S52501A,0,14,0.0
S52502A,0,27,0.0
S52502D,0,1,0.0
S52509A,0,1,0.0
S52511A,0,1,0.0
S52512A,0,1,0.0
S52531A,0,3,0.0
S52532A,0,6,0.0
S52532D,0,1,0.0
S52551A,0,1,0.0
S52552A,0,2,0.0
S52571A,0,31,0.0
S52572A,0,35,0.0
S52591A,0,18,0.0
S52592A,0,29,0.0
S52601A,0,3,0.0
S52602A,0,2,0.0
S52611A,0,11,0.0
S52612A,0,10,0.0
S52612D,0,1,0.0
S52691A,0,3,0.0
S52692A,0,4,0.0
S53004A,0,1,0.0
S53015A,0,1,0.0
S53104A,0,1,0.0
S53114A,0,1,0.0
S53115A,0,2,0.0
S53124A,0,2,0.0
S53125A,0,3,0.0
S53195A,0,1,0.0
S53401A,0,5,0.0
S53402A,0,4,0.0
S53492A,0,1,0.0
S5401XA,0,1,0.0
S5422XA,0,1,0.0
S56521A,0,1,0.0
S56811A,0,1,0.0
S56812A,0,1,0.0
S56821A,0,1,0.0
S56922A,0,1,0.0
S5701XA,0,1,0.0
S5781XA,0,1,0.0
S59002A,0,2,0.0
S59801A,0,1,0.0
S59802A,0,5,0.0
S59812A,0,1,0.0
S59901A,0,3,0.0
S59902A,0,5,0.0
S59911A,0,4,0.0
S59912A,0,1,0.0
S60011A,0,4,0.0
S60012A,0,4,0.0
S60021A,0,3,0.0
S60031A,0,4,0.0
S60032A,0,1,0.0
S60041A,0,4,0.0
S60051A,0,3,0.0
S60111A,0,5,0.0
S60112A,0,5,0.0
S60121A,0,1,0.0
S60131A,0,5,0.0
S60132A,0,1,0.0
S60141A,0,2,0.0
S60152A,0,1,0.0
S60211A,0,17,0.0
S60212A,0,10,0.0
S60221A,0,40,0.0
S60222A,0,15,0.0
S60311A,0,3,0.0
S60312A,0,4,0.0
S60321A,0,1,0.0
S60351A,0,3,0.0
S60352A,0,2,0.0
S60371A,0,1,0.0
S60372A,0,1,0.0
S60391A,0,2,0.0
S60410A,0,1,0.0
S60411A,0,6,0.0
S60412A,0,1,0.0
S60413A,0,2,0.0
S60414A,0,2,0.0
S60415A,0,3,0.0
S60416A,0,5,0.0
S60444A,0,1,0.0
S60450A,0,1,0.0
S60454A,0,1,0.0
S60455A,0,2,0.0
S60463A,0,1,0.0
S60465A,0,1,0.0
S60470A,0,1,0.0
S60471A,0,1,0.0
S60473A,0,2,0.0
S60474A,0,1,0.0
S60475A,0,2,0.0
S60476A,0,1,0.0
S60511A,0,29,0.0
S60512A,0,27,0.0
S60519A,0,1,0.0
S60551A,0,2,0.0
S60552A,0,1,0.0
S60562A,0,1,0.0
S60571A,0,3,0.0
S60811A,1,4,0.25
S60812A,0,2,0.0
S60862A,0,1,0.0
S60943A,0,1,0.0
S61001A,0,1,0.0
S61011A,0,52,0.0
S61011D,0,1,0.0
S61012A,0,115,0.0
S61012D,0,4,0.0
S61012S,0,1,0.0
S61022A,0,2,0.0
S61031A,0,8,0.0
S61032A,0,15,0.0
S61042A,0,2,0.0
S61051A,0,6,0.0
S61052A,0,4,0.0
S61111A,0,4,0.0
S61112A,0,10,0.0
S61122A,0,1,0.0
S61201A,0,1,0.0
S61202A,0,1,0.0
S61210A,0,76,0.0
S61210D,0,3,0.0
S61211A,0,121,0.0
S61211D,0,4,0.0
S61211S,0,1,0.0
S61212A,0,44,0.0
S61212S,0,1,0.0
S61213A,0,56,0.0
S61213D,0,1,0.0
S61213S,0,1,0.0
S61214A,0,23,0.0
S61214D,0,2,0.0
S61215A,0,21,0.0
S61215D,0,1,0.0
S61216A,0,34,0.0
S61216D,0,1,0.0
S61217A,1,35,0.02857142857142857
S61217D,0,1,0.0
S61219D,0,1,0.0
S61221A,1,1,1.0
S61223A,0,1,0.0
S61225A,0,1,0.0
S61230A,0,3,0.0
S61231A,0,12,0.0
S61232A,0,3,0.0
S61233A,0,10,0.0
S61234A,0,7,0.0
S61235A,0,1,0.0
S61236A,0,3,0.0
S61239A,0,6,0.0
S61243A,0,1,0.0
S61247A,0,1,0.0
S61250A,0,2,0.0
S61251A,0,4,0.0
S61252A,0,1,0.0
S61253A,0,2,0.0
S61254A,0,1,0.0
S61255A,0,3,0.0
S61256A,0,2,0.0
S61257A,0,2,0.0
S61301A,0,1,0.0
S61304A,0,1,0.0
S61310A,0,4,0.0
S61311A,0,5,0.0
S61312A,1,4,0.25
S61313A,0,5,0.0
S61314A,0,2,0.0
S61315A,0,5,0.0
S61316A,0,1,0.0
S61317A,0,3,0.0
S61335A,0,1,0.0
S61341A,0,1,0.0
S61345A,0,1,0.0
S61402A,0,1,0.0
S61411A,0,65,0.0
S61411D,0,2,0.0
S61412A,0,88,0.0
S61412D,0,1,0.0
S61412S,0,1,0.0
S61421A,0,6,0.0
S61422A,0,1,0.0
S61431A,0,12,0.0
